source	target	weight	correlation
BACasv1	BACasv3	0.736988602787921	0.736988602787921
BACasv1	BACasv8	0.768349819927832	0.768349819927832
BACasv1	BACasv11	0.736988602787921	0.736988602787921
BACasv1	BACasv12	0.768349819927832	0.768349819927832
BACasv1	BACasv13	0.736988602787921	0.736988602787921
BACasv1	BACasv14	0.97007727214974	0.97007727214974
BACasv1	BACasv17	0.898219696434944	0.898219696434944
BACasv1	BACasv20	0.768349819927832	0.768349819927832
BACasv1	BACasv22	0.768349819927832	0.768349819927832
BACasv1	BACasv23	0.736988602787921	0.736988602787921
BACasv1	BACasv28	0.768349819927832	0.768349819927832
BACasv1	BACasv30	0.768349819927832	0.768349819927832
BACasv1	BACasv31	0.736988602787921	0.736988602787921
BACasv1	BACasv32	0.826362120720149	-0.826362120720149
BACasv1	BACasv36	0.736988602787921	0.736988602787921
BACasv1	BACasv37	0.736988602787921	0.736988602787921
BACasv1	BACasv38	0.736988602787921	0.736988602787921
BACasv1	BACasv45	0.910195959054077	0.910195959054077
BACasv1	BACasv46	0.903614457831325	0.903614457831325
BACasv1	BACasv48	0.736988602787921	0.736988602787921
BACasv1	BACasv49	0.736988602787921	0.736988602787921
BACasv1	BACasv54	0.898219696434944	0.898219696434944
BACasv1	BACasv58	0.918708195043021	0.918708195043021
BACasv1	BACasv60	0.944227867127549	0.944227867127549
BACasv1	BACasv61	0.768349819927832	0.768349819927832
BACasv1	BACasv65	0.736988602787921	0.736988602787921
BACasv1	BACasv69	0.768349819927832	0.768349819927832
BACasv1	BACasv70	0.826362120720149	-0.826362120720149
BACasv1	BACasv71	0.768349819927832	0.768349819927832
BACasv1	BACasv73	0.736988602787921	0.736988602787921
BACasv1	BACasv76	0.768349819927832	0.768349819927832
BACasv1	BACasv77	0.768349819927832	0.768349819927832
BACasv1	BACasv78	0.736988602787921	0.736988602787921
BACasv1	BACasv80	0.736988602787921	0.736988602787921
BACasv1	BACasv89	0.736988602787921	0.736988602787921
BACasv1	BACasv92	0.736988602787921	0.736988602787921
BACasv1	BACasv93	0.768349819927832	0.768349819927832
BACasv1	BACasv96	0.736988602787921	0.736988602787921
BACasv1	BACasv99	0.736988602787921	0.736988602787921
BACasv1	BACasv100	0.736988602787921	0.736988602787921
BACasv1	BACasv101	0.951807228915663	0.951807228915663
BACasv1	BACasv105	0.736988602787921	0.736988602787921
BACasv1	BACasv106	0.736988602787921	0.736988602787921
BACasv1	BACasv114	0.736988602787921	0.736988602787921
BACasv1	BACasv120	0.736988602787921	0.736988602787921
BACasv1	BACasv124	0.736988602787921	0.736988602787921
BACasv1	BACasv129	0.768349819927832	0.768349819927832
BACasv1	BACasv139	0.736988602787921	0.736988602787921
BACasv1	BACasv140	0.736988602787921	0.736988602787921
BACasv1	BACasv146	0.768349819927832	0.768349819927832
BACasv1	BACasv148	0.768349819927832	0.768349819927832
BACasv1	BACasv153	0.736988602787921	0.736988602787921
BACasv1	BACasv154	0.768349819927832	0.768349819927832
